,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
2118,906475170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,155,20064,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Sev,Clear_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Above_Average,1976,1976,Shed,WdShngl,Wd Sdng,Wd Sdng,None,0,Good,Typical,CBlock,Good,Good,Gd,LwQ,4,GLQ,915,0,966,GasA,Excellent,Y,SBrkr,1743,0,0,1743,2,0,0,1,0,1,Good,5,Typ,2,Fair,Attchd,1976.0,Fin,2,529,Typical,Typical,Paved,646,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.683612,42.024305,279000
2119,907125040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14217,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,472,1022,GasA,Good,Y,SBrkr,1022,0,0,1022,0,1,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1995.0,Unf,2,747,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.691971,42.022228000000005,139500
2120,907125120,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8775,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,495,990,GasA,Good,Y,SBrkr,990,0,0,990,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1996.0,Unf,1,299,Typical,Typical,Paved,0,64,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.69206899999999,42.021324,126000
2123,907131120,Two_Story_1946_and_Newer,Residential_Low_Density,0,9531,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,88,794,GasA,Excellent,Y,SBrkr,882,914,0,1796,1,0,2,1,3,1,Typical,7,Typ,0,No_Fireplace,Attchd,1998.0,RFn,2,546,Typical,Typical,Paved,0,36,0,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2007,WD ,Normal,-93.690545,42.020912,211000
2124,907135050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,8428,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,PConc,Good,Good,No,GLQ,3,Unf,0,570,990,GasA,Excellent,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1995.0,Unf,1,384,Typical,Typical,Paved,256,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.692286,42.019032,146000
2126,907135180,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,8070,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Below_Average,Average,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,402,990,GasA,Excellent,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.692415,42.019028000000006,123600
2128,907187040,Two_Story_1946_and_Newer,Residential_Low_Density,47,10820,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,646,988,GasA,Excellent,Y,SBrkr,988,885,0,1873,0,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,1999.0,RFn,2,597,Typical,Typical,Paved,202,123,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.688952,42.017907,235500
2129,907187060,Two_Story_1946_and_Newer,Residential_Low_Density,43,12352,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,215,853,GasA,Excellent,Y,SBrkr,853,900,0,1753,1,0,2,1,3,1,Typical,7,Typ,1,Fair,Attchd,1998.0,RFn,2,534,Typical,Typical,Paved,0,74,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.68892,42.017826,217000
2132,907192120,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,10665,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,440,1453,GasA,Excellent,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2003.0,RFn,2,558,Typical,Typical,Paved,144,29,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.691469,42.016296999999994,226000
2136,907200250,Split_or_Multilevel,Residential_Low_Density,72,9720,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Average,Good,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51,Typical,Typical,CBlock,Typical,Excellent,Av,ALQ,1,Unf,0,240,995,GasA,Typical,Y,SBrkr,1009,0,0,1009,0,0,2,0,3,1,Typical,6,Typ,1,Fair,Detchd,1977.0,Unf,2,576,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2007,WD ,Normal,-93.6874333,42.0218643,160000
2137,907200270,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,45,8982,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,Typical,CBlock,Good,Typical,Av,ALQ,1,Unf,0,501,1040,GasA,Typical,Y,SBrkr,1040,0,0,1040,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1977.0,Unf,2,748,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2007,WD ,Normal,-93.68773399999999,42.022239,134900
2146,907252190,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11354,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Typical,Typical,Gd,GLQ,3,Unf,0,261,1673,GasA,Excellent,Y,SBrkr,1673,0,0,1673,1,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,2000.0,RFn,2,583,Typical,Typical,Paved,306,113,0,0,116,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.682805,42.018848999999996,270000
2147,907260040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8749,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1459,1459,GasA,Excellent,Y,SBrkr,1459,0,0,1459,0,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,2002.0,RFn,2,527,Typical,Typical,Paved,192,39,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,-93.68679499999999,42.016973,192000
2148,907260050,Two_Story_1946_and_Newer,Residential_Low_Density,70,8749,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,325,979,GasA,Excellent,Y,SBrkr,992,940,0,1932,1,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,2003.0,RFn,2,610,Typical,Typical,Paved,0,120,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.687786,42.016961,213000
2149,907262020,Two_Story_1946_and_Newer,Residential_Low_Density,65,8158,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,860,860,GasA,Excellent,Y,SBrkr,860,869,0,1729,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2002.0,Fin,2,542,Typical,Typical,Paved,386,63,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.68675,42.016212,200000
2152,907275150,Two_Story_1946_and_Newer,Residential_Low_Density,0,12728,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,333,1531,GasA,Excellent,Y,SBrkr,1531,908,0,2439,1,0,2,1,4,1,Good,7,Typ,1,Typical,Attchd,2001.0,Fin,2,560,Typical,Typical,Paved,184,121,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.681196,42.018864,275000
2153,907280090,Two_Story_1946_and_Newer,Residential_Low_Density,0,15295,Pave,No_Alley_Access,Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,98,860,GasA,Excellent,Y,SBrkr,1212,780,0,1992,1,0,2,1,3,1,Good,7,Min2,2,Typical,Attchd,1996.0,RFn,2,608,Typical,Typical,Paved,225,32,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.6800822,42.018529799999996,211000
2157,907295040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,17227,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Mod,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,426,1341,GasA,Excellent,Y,SBrkr,1341,0,0,1341,1,0,1,1,1,1,Good,5,Typ,1,Typical,Attchd,1999.0,RFn,2,482,Typical,Typical,Paved,240,84,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.679505,42.017753000000006,246900
2158,907401060,Two_Story_1946_and_Newer,Residential_Low_Density,65,8200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,847,847,GasA,Excellent,Y,SBrkr,847,1081,0,1928,0,0,2,1,4,1,Good,8,Typ,1,Good,BuiltIn,2003.0,Fin,2,434,Typical,Typical,Paved,100,48,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.68768399999999,42.015974,219500
2159,907405130,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,638,1337,GasA,Excellent,Y,SBrkr,1337,0,0,1337,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2003.0,RFn,2,531,Typical,Typical,Paved,0,39,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,-93.686903,42.014038,185000
2160,907410020,Two_Story_1946_and_Newer,Residential_Low_Density,70,8145,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,738,738,GasA,Excellent,Y,SBrkr,738,738,0,1476,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2,552,Typical,Typical,Paved,0,35,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,-93.68411800000001,42.014039000000004,179400
2162,907414060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,8500,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,1422,1422,GasA,Excellent,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2004.0,RFn,2,626,Typical,Typical,Paved,192,60,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.684714,42.013576,179600
2163,907414070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8769,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,460,1169,GasA,Excellent,Y,SBrkr,1190,0,0,1190,1,0,2,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,2005.0,RFn,2,578,Typical,Typical,Paved,100,41,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,-93.684625,42.013544,173500
2164,907420050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,8334,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1330,1330,GasA,Excellent,Y,SBrkr,1330,0,0,1330,0,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,2006.0,Fin,2,437,Typical,Typical,Paved,0,23,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,-93.684285,42.01343,167840
2165,907420060,Two_Story_1946_and_Newer,Residential_Low_Density,64,8333,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,738,738,GasA,Good,Y,SBrkr,738,753,0,1491,0,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,2006.0,RFn,2,484,Typical,Typical,Paved,100,30,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.684271,42.013467,168675
2166,907420110,Two_Story_1946_and_Newer,Residential_Low_Density,64,9045,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Mn,Unf,7,Unf,0,768,768,GasA,Excellent,Y,SBrkr,768,768,0,1536,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2005.0,Fin,2,400,Typical,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.68373199999999,42.01469,167000
2167,908102100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9170,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,OneFam,One_Story,Average,Good,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,GLQ,96,420,1214,GasA,Excellent,Y,SBrkr,1214,0,0,1214,1,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,1965.0,Unf,2,461,Fair,Fair,Paved,0,0,184,0,0,0,No_Pool,Good_Privacy,Shed,400,4,2007,WD ,Normal,-93.6783521,42.021033100000004,140000
2169,908103090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,8308,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20,Typical,Good,CBlock,Typical,Typical,No,BLQ,2,LwQ,841,115,1088,GasA,Typical,Y,SBrkr,1088,0,0,1088,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,2002.0,Unf,2,520,Typical,Typical,Partial_Pavement,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,COD,Normal,-93.676222,42.021221000000004,110000
2171,908127060,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,74,16287,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,CBlock,Typical,Typical,No,ALQ,1,BLQ,105,666,901,GasA,Typical,Y,SBrkr,901,450,0,1351,1,0,1,0,3,1,Typical,7,Typ,1,Good,Detchd,1975.0,Unf,2,576,Typical,Typical,Dirt_Gravel,0,0,43,0,100,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.671454,42.021029999999996,122000
2172,908127070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1179,1179,GasA,Good,Y,SBrkr,1179,0,0,1179,0,0,1,0,2,1,Typical,5,Min2,0,No_Fireplace,Attchd,1960.0,Fin,2,622,Typical,Typical,Partial_Pavement,0,0,0,0,0,0,No_Pool,Good_Privacy,None,0,6,2007,WD ,Normal,-93.671453,42.020893,110000
2173,908127100,Duplex_All_Styles_and_Ages,Residential_Low_Density,81,11841,Grvl,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,Above_Average,Average,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104,Typical,Good,CBlock,Good,Typical,Av,GLQ,3,Unf,0,0,816,GasA,Typical,Y,SBrkr,816,0,0,816,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Paved,0,32,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.673197,42.019926,118500
2175,908152070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7917,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,Good,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174,Typical,Good,CBlock,Typical,Good,No,BLQ,2,Unf,0,392,1143,GasA,Typical,Y,SBrkr,1113,0,0,1113,1,0,1,1,3,1,Typical,6,Typ,1,Fair,Attchd,1987.0,RFn,1,504,Typical,Good,Paved,370,30,0,0,0,0,No_Pool,Good_Privacy,None,0,5,2007,WD ,Normal,-93.67525,42.019902,148000
2177,908152260,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8536,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1125,1125,GasA,Good,Y,SBrkr,1125,0,0,1125,0,0,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,2007.0,Unf,2,430,Typical,Typical,Paved,80,64,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,New,Partial,-93.674307,42.018283000000004,155000
2180,908154195,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,128,39290,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2008,2009,Hip,CompShg,CemntBd,CmentBd,Stone,1224,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,1085,5095,GasA,Excellent,Y,SBrkr,5095,0,0,5095,1,1,2,1,2,1,Excellent,15,Typ,2,Good,Attchd,2008.0,Fin,3,1154,Typical,Typical,Paved,546,484,0,0,0,0,No_Pool,No_Fence,Elev,17000,10,2007,New,Partial,-93.6762195,42.0164532,183850
2181,908154205,Two_Story_1946_and_Newer,Residential_Low_Density,130,40094,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Edwards,PosN,PosN,OneFam,Two_Story,Very_Excellent,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,762,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,878,3138,GasA,Excellent,Y,SBrkr,3138,1538,0,4676,1,0,3,1,3,1,Excellent,11,Typ,1,Good,BuiltIn,2007.0,Fin,3,884,Typical,Typical,Paved,208,406,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,New,Partial,-93.676241,42.016642,184750
2182,908186050,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35,3675,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,76,Typical,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,80,547,GasA,Excellent,Y,SBrkr,1072,0,0,1072,1,0,1,0,2,1,Good,5,Typ,0,No_Fireplace,Basment,2005.0,Fin,2,525,Typical,Typical,Paved,0,44,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.670587,42.018972999999995,140000
2184,908204180,Duplex_All_Styles_and_Ages,Residential_Low_Density,74,6882,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,One_Story,Below_Average,Fair,1955,1955,Gable,CompShg,AsbShng,Plywood,BrkCmn,128,Typical,Typical,PConc,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,N,SBrkr,1152,0,0,1152,0,0,2,0,2,2,Fair,6,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,-93.66476800000001,42.020062,61500
2186,908225310,Duplex_All_Styles_and_Ages,Residential_Low_Density,52,8741,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,One_Story,Average,Above_Average,1946,1950,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1195,1195,GasA,Typical,N,SBrkr,1195,0,0,1195,0,0,2,0,4,2,Typical,8,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,118,0,0,0,0,0,No_Pool,Good_Wood,None,0,7,2007,WD ,Abnorml,-93.664686,42.020503999999995,98500
2187,908226180,One_Story_1945_and_Older,Residential_High_Density,70,4270,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,One_Story,Fair,Above_Average,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Rec,6,Unf,0,0,544,GasA,Excellent,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,Good,6,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,286,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.661542,42.022655,79000
2188,908228010,One_Story_with_Finished_Attic_All_Ages,Residential_Low_Density,62,10042,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1920,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,LwQ,4,ALQ,278,238,660,GasA,Typical,Y,SBrkr,740,125,0,865,1,0,1,0,2,1,Typical,4,Typ,1,Good,Detchd,1920.0,Unf,1,216,Typical,Typical,Paved,0,0,84,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.660303,42.021436,108500
