PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
527378010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1974,1974,Gable,CompShg,HdBoard,Plywood,BrkFace,176,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,348,1103,GasA,Typical,Y,SBrkr,1103,0,0,1103,0,0,2,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1974.0,Unf,2,462,Typical,Typical,Paved,295,84,0,0,0,0,No_Pool,Good_Wood,None,0,6,2006,WD ,Normal,-93.631162,42.049608,155000
533130170,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,85,10678,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,Average,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,983,1683,GasA,Excellent,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,1992.0,Fin,2,541,Typical,Typical,Paved,0,33,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.652658,42.045776000000004,285000
535126100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,120,13560,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Fair,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216,Typical,Typical,CBlock,Fair,Fair,No,Unf,7,Unf,0,1392,1392,GasA,Good,Y,SBrkr,1392,0,0,1392,1,0,1,0,2,1,Typical,5,Maj2,2,Typical,Attchd,1968.0,RFn,2,576,Typical,Typical,Paved,0,0,240,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.614216,42.045790000000004,110000
528439010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10037,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Very_Good,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,794,1460,GasA,Excellent,Y,SBrkr,1460,0,0,1460,0,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,2006.0,Fin,2,480,Typical,Typical,Paved,0,20,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.643788,42.053183000000004,247000
534451110,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,7015,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Corner,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,Below_Average,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4,Unf,0,524,709,GasA,Typical,Y,SBrkr,979,224,0,1203,1,0,1,0,3,1,Good,5,Typ,1,Typical,Detchd,1950.0,Unf,1,352,Typical,Typical,Paved,0,0,248,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.62919000000001,42.035443,110000
903430080,Two_Story_1945_and_Older,Residential_Medium_Density,52,3068,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Above_Average,Very_Good,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,BrkTil,Typical,Typical,No,Unf,7,Unf,0,662,662,GasA,Excellent,Y,SBrkr,662,662,0,1324,0,1,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1920.0,Unf,1,180,Typical,Typical,Paved,0,0,112,0,0,0,No_Pool,Good_Privacy,None,0,2,2010,WD ,Normal,-93.62163199999999,42.026914,122000
905108120,Duplex_All_Styles_and_Ages,Residential_Low_Density,75,8235,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,One_Story,Average,Below_Average,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,1466,1949,GasA,Typical,Y,SBrkr,1949,0,0,1949,0,0,2,0,6,2,Typical,10,Typ,0,No_Fireplace,Attchd,1977.0,RFn,2,586,Typical,Typical,Paved,32,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.670514,42.030232,157000
535353190,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,78,17503,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,912,912,GasA,Typical,Y,SBrkr,912,546,0,1458,0,1,1,0,3,1,Typical,6,Typ,1,Good,Attchd,1948.0,Unf,1,330,Typical,Typical,Paved,192,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Abnorml,-93.620341,42.035869,97500
908250100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,9450,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4,Unf,0,342,894,GasA,Excellent,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1999.0,Unf,2,400,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Abnorml,-93.665875,42.017962,110000
535377150,Two_Story_1945_and_Older,Residential_Low_Density,80,8146,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Below_Average,Very_Good,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0,Good,Good,BrkTil,Fair,Typical,No,Unf,7,Unf,0,405,405,GasA,Good,Y,SBrkr,717,322,0,1039,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,1940.0,Unf,1,281,Typical,Typical,Dirt_Gravel,0,0,168,0,111,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,-93.612241,42.037328,114000
921126030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,11449,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,873,1884,GasA,Excellent,Y,SBrkr,1728,0,0,1728,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,2007.0,Fin,2,520,Typical,Typical,Paved,0,276,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,WD ,Normal,-93.65321800000001,41.993120000000005,298751
526355170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,13651,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,Above_Average,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115,Typical,Good,CBlock,Good,Typical,Gd,ALQ,1,Unf,0,343,2223,GasA,Excellent,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,Typical,8,Typ,2,Good,Attchd,1973.0,Fin,2,516,Typical,Typical,Paved,300,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,WD ,Normal,-93.617273,42.049671000000004,244000
535152060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8176,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,210,1056,GasA,Fair,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1958.0,RFn,1,308,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.617521,42.043932,139000
528235200,Split_or_Multilevel,Residential_Low_Density,59,9434,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2004,2005,Gable,CompShg,WdShing,Wd Shng,None,0,Good,Typical,PConc,Good,Typical,Mn,Unf,7,Unf,0,384,384,GasA,Excellent,Y,SBrkr,744,630,0,1374,0,0,2,1,3,1,Good,6,Typ,1,Good,BuiltIn,2004.0,Fin,2,400,Typical,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.64410600000001,42.061739,170000
902106120,One_Story_1945_and_Older,Residential_Medium_Density,56,4480,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Average,Average,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,Typical,PConc,Fair,Fair,No,LwQ,4,Unf,0,240,1022,GasA,Typical,N,FuseF,1022,0,0,1022,1,0,1,0,2,1,Fair,4,Typ,1,Good,Detchd,1922.0,Unf,1,184,Typical,Fair,Dirt_Gravel,0,122,20,0,0,0,No_Pool,Minimum_Privacy,None,0,2,2007,WD ,Normal,-93.62024,42.03131,89500
528228270,One_Story_PUD_1946_and_Newer,Residential_Low_Density,53,3922,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72,Good,Typical,PConc,Excellent,Typical,Av,Unf,7,Unf,0,1258,1258,GasA,Excellent,Y,SBrkr,1258,0,0,1258,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,2007.0,Fin,3,648,Typical,Typical,Paved,144,16,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,-93.641795,42.062584,172500
911204100,One_Story_1945_and_Older,C_all,66,8712,Grvl,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Below_Average,Good,1896,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Fair,Fair,CBlock,Typical,Typical,No,Unf,7,Unf,0,756,756,GasA,Good,Y,SBrkr,952,0,0,952,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1896.0,RFn,1,330,Typical,Typical,Dirt_Gravel,0,0,265,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Alloca,-93.60775,42.02152,50138
535353050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9532,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Rec,354,156,1105,GasA,Good,Y,SBrkr,1647,0,0,1647,1,0,1,0,3,1,Typical,6,Min1,1,Fair,Attchd,1953.0,Fin,1,280,Typical,Typical,Paved,225,0,0,0,0,368,Typical,Good_Privacy,None,0,2,2007,WD ,Normal,-93.618606,42.034789,153000
527453050,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2308,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Above_Average,Average,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,498,804,GasA,Typical,Y,SBrkr,804,744,0,1548,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Detchd,1976.0,RFn,2,440,Typical,Typical,Paved,108,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,-93.624729,42.050705,146000
906380060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,11422,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,352,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,479,1838,GasA,Excellent,Y,SBrkr,1838,0,0,1838,1,0,2,0,3,1,Good,7,Typ,2,Good,Attchd,2007.0,RFn,2,524,Typical,Typical,Paved,154,222,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,-93.690364,42.025577,272500
907418010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,11058,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Above_Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1508,1564,GasA,Excellent,Y,SBrkr,1564,0,0,1564,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2007.0,RFn,3,814,Typical,Typical,Paved,0,24,0,0,0,0,No_Pool,No_Fence,None,0,2,2008,WD ,Normal,-93.683435,42.015975,218836
527325110,Two_Story_1946_and_Newer,Residential_Low_Density,92,11952,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,PosA,Norm,OneFam,Two_Story,Good,Above_Average,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,808,808,GasA,Typical,Y,SBrkr,1161,808,0,1969,0,0,2,1,3,1,Typical,8,Typ,1,Good,Attchd,1977.0,RFn,2,534,Typical,Typical,Paved,0,0,0,0,276,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.633973,42.055217,190000
906475070,Two_Story_1946_and_Newer,Residential_Low_Density,0,28698,Pave,No_Alley_Access,Moderately_Irregular,Low,AllPub,CulDSac,Sev,Clear_Creek,Norm,Norm,OneFam,Two_Story,Average,Average,1967,1967,Flat,Tar&Grv,Plywood,Plywood,None,0,Typical,Typical,PConc,Typical,Good,Gd,LwQ,4,ALQ,764,0,1013,GasA,Typical,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,Typical,7,Min2,0,No_Fireplace,Attchd,1967.0,Fin,2,538,Typical,Typical,Paved,486,0,0,0,225,0,No_Pool,No_Fence,None,0,6,2009,WD ,Abnorml,-93.68256459999999,42.025546399999996,185000
923202060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,21750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Below_Average,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75,Typical,Fair,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1771,0,0,1771,0,0,1,0,3,1,Typical,9,Min1,1,Typical,Attchd,1960.0,Unf,2,336,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Privacy,None,0,11,2009,WD ,Normal,-93.608359,41.992193,115000
528110100,Two_Story_1946_and_Newer,Residential_Low_Density,105,13693,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,772,Excellent,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,2153,2153,GasA,Excellent,Y,SBrkr,2069,574,0,2643,0,0,2,1,3,1,Excellent,9,Typ,1,Good,BuiltIn,2006.0,Fin,3,694,Typical,Typical,Paved,414,84,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.657444,42.062434,380000
527182190,One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,6820,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,BLQ,1120,0,1488,GasA,Typical,Y,SBrkr,1502,0,0,1502,1,0,1,1,1,1,Good,4,Typ,0,No_Fireplace,Attchd,1985.0,RFn,2,528,Typical,Typical,Paved,0,54,0,0,140,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,-93.632913,42.059169,212000
527183030,One_Story_PUD_1946_and_Newer,Residential_Low_Density,40,4671,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,461,1228,GasA,Good,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,Good,5,Typ,1,Good,Attchd,1988.0,Fin,2,472,Typical,Typical,Paved,168,120,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,WD ,Normal,-93.632013,42.059518,189000
906378110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,9178,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,1468,1468,GasA,Excellent,Y,SBrkr,1468,0,0,1468,0,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,2008.0,RFn,3,904,Typical,Typical,Paved,192,142,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.69026600000001,42.025707000000004,239900
528174010,One_Story_PUD_1946_and_Newer,Residential_Low_Density,61,7577,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256,Good,Typical,PConc,Good,Typical,Av,ALQ,1,Unf,0,1342,1362,GasA,Excellent,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,2005.0,RFn,2,460,Typical,Typical,Paved,192,28,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.649838,42.059175,194700
527301080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12546,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Good,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310,Good,Good,CBlock,Good,Typical,No,BLQ,2,Unf,0,762,1440,GasA,Excellent,Y,SBrkr,1440,0,0,1440,0,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,1981.0,Fin,2,467,Typical,Typical,Paved,0,0,99,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.637875,42.054368,182900
527301170,Two_Story_1946_and_Newer,Residential_Low_Density,46,20544,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Good,Above_Average,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123,Typical,Good,CBlock,Good,Typical,No,Unf,7,Unf,0,791,791,GasA,Good,Y,SBrkr,1236,857,0,2093,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1986.0,Fin,2,542,Typical,Typical,Paved,364,63,0,0,0,0,No_Pool,Minimum_Privacy,None,0,11,2008,WD ,Normal,-93.63914940000001,42.056015,215000
527216010,Two_Story_1946_and_Newer,Residential_Low_Density,92,15922,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,550,Good,Typical,PConc,Excellent,Typical,Av,Unf,7,Unf,0,1390,1390,GasA,Excellent,Y,SBrkr,1390,1405,0,2795,0,0,3,1,4,1,Excellent,10,Typ,1,Good,BuiltIn,2005.0,Fin,3,660,Typical,Typical,Paved,272,102,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,New,Partial,-93.626337,42.059957,401179
528164040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,11846,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,225,1792,GasA,Excellent,Y,SBrkr,1792,0,0,1792,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,2003.0,Fin,3,874,Typical,Typical,Paved,206,49,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,-93.657883,42.058544,374000
532479070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,39,15410,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,OneFam,One_Story,Above_Average,Above_Average,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250,Typical,Good,CBlock,Typical,Typical,Gd,BLQ,2,GLQ,859,223,1208,GasA,Excellent,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Typical,7,Typ,2,Fair,Attchd,1974.0,Fin,2,461,Typical,Typical,Paved,296,0,186,0,0,0,No_Pool,Good_Privacy,None,0,4,2010,WD ,Abnorml,-93.66067199999999,42.034603000000004,169000
528348030,Two_Story_1946_and_Newer,Residential_Low_Density,83,10790,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1066,1066,GasA,Excellent,Y,SBrkr,1108,1277,0,2385,0,0,2,1,4,1,Good,8,Typ,1,Typical,BuiltIn,1998.0,Fin,3,600,Typical,Typical,Paved,120,38,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.649901,42.053467,252000
531379050,Two_Story_1946_and_Newer,Residential_Low_Density,43,11492,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,132,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,276,913,GasA,Excellent,Y,SBrkr,913,1209,0,2122,1,0,2,1,4,1,Good,8,Typ,1,Typical,Attchd,1997.0,RFn,2,559,Typical,Typical,Paved,0,74,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,-93.689136,42.036852,220000
528150070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,12919,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,142,2330,GasA,Excellent,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,Excellent,11,Typ,2,Good,Attchd,2009.0,Fin,3,820,Typical,Typical,Paved,0,67,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,New,Partial,-93.655051,42.059616999999996,611657
534126090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Above_Average,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,1304,1304,GasA,Good,Y,SBrkr,1682,0,0,1682,0,0,2,0,3,1,Typical,7,Typ,1,Good,Attchd,1970.0,Unf,2,530,Typical,Typical,Paved,98,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2008,WD ,Normal,-93.63509499999999,42.047928000000006,174000
903201020,One_Story_1945_and_Older,Residential_Low_Density,0,6615,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1923,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,1022,1022,GasA,Typical,N,FuseA,1432,0,0,1432,0,0,1,0,3,1,Good,6,Typ,1,Good,BuiltIn,1923.0,Unf,1,216,Fair,Typical,Paved,266,61,0,0,0,0,No_Pool,Good_Wood,None,0,9,2009,WD ,Normal,-93.628848,42.033558,149000
902300020,Two_Story_1945_and_Older,Residential_Medium_Density,0,10337,Pave,Paved,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Very_Good,Excellent,1910,1999,Hip,CompShg,VinylSd,VinylSd,None,0,Good,Good,BrkTil,Typical,Typical,No,Unf,7,Unf,0,725,725,GasA,Excellent,N,SBrkr,909,863,0,1772,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Detchd,1992.0,Unf,2,816,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2007,WD ,Normal,-93.618662,42.03013,184900
